constellation_id,constellation_name,cron_datetime,region_id,region_name,security_class,security_status,solarsystem_name,star_id,stargates,system_id,write_recipt,x,y,z
21000046,B-C00046,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J160927,40383209,,31000619,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.831440473604091e+18,3.273230500566598e+16,-9.673063896443916e+18
21000046,B-C00046,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J132712,40382971,,31000615,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.80000145983746e+18,-2.955783110900913e+16,-9.664467759894987e+18
21000046,B-C00046,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J150836,40383279,,31000620,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.819057259216542e+18,6993503028115604.0,-9.665557084451734e+18
21000046,B-C00046,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J102222,40383307,,31000621,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.814663441543625e+18,4.52883077768136e+16,-9.665734181059478e+18
21000047,B-C00047,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J135629,40383362,,31000623,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.846050702068496e+18,-2.729186180921091e+16,-9.678947259113275e+18
21000047,B-C00047,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J115530,40383404,,31000624,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.846476856692522e+18,1.2983399775293956e+16,-9.6885394855042e+18
21000047,B-C00047,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J133111,40383468,,31000625,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.850967414541896e+18,-3.4692033405314804e+16,-9.689177903425331e+18
21000046,B-C00046,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J103144,40383350,,31000622,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.812503640827334e+18,-2.9032695519097976e+16,-9.676918947023634e+18
21000047,B-C00047,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J150904,40383525,,31000626,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.846665241959472e+18,-2.2957529044801624e+16,-9.691394976906004e+18
21000047,B-C00047,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J152950,40383679,,31000628,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.842023832879303e+18,-1157571062972804.0,-9.70501917564233e+18
21000047,B-C00047,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J120704,40383718,,31000629,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.842690065473955e+18,-1.206216286232442e+16,-9.709189109922767e+18
21000047,B-C00047,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J111846,40383625,,31000627,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.842861211441667e+18,2.4552567804794076e+16,-9.694475589003788e+18
21000048,B-C00048,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J231644,40383858,,31000632,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.814391931257424e+18,2.3729523717679564e+16,-9.635033873010713e+18
21000047,B-C00047,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J131808,40383775,,31000631,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.832416820359521e+18,1.1583258642607068e+16,-9.706133444003906e+18
21000048,B-C00048,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J232147,40383922,,31000633,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.805894102409455e+18,-1.4783391689611212e+16,-9.627101843406037e+18
21000048,B-C00048,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J132048,40383935,,31000634,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.802548238985995e+18,2.1531803581890684e+16,-9.625763465927608e+18
21000048,B-C00048,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J172350,40383978,,31000635,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.799966656745395e+18,-1.040845242631738e+16,-9.626274390866526e+18
21000048,B-C00048,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J145619,40384045,,31000636,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.800603684462409e+18,4.448236642852138e+16,-9.630074374788616e+18
21000048,B-C00048,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J163446,40384090,,31000637,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.800586078655359e+18,6.884180367321728e+16,-9.632909137457551e+18
21000048,B-C00048,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J140816,40384124,,31000638,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.786747803913117e+18,-2.595930450338723e+16,-9.627234256929585e+18
21000048,B-C00048,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J141015,40384173,,31000639,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.773244975523104e+18,9174178254295452.0,-9.622215635282594e+18
21000049,B-C00049,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J212238,40384321,,31000641,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.827876405407967e+18,-1.0002947657975248e+16,-9.65294648121297e+18
21000048,B-C00048,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J101346,40384263,,31000640,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.772976221524487e+18,6.376469146052454e+16,-9.623914260042291e+18
21000049,B-C00049,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J110910,40384484,,31000645,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.823872357257228e+18,-1.4857791683194908e+16,-9.677999841376305e+18
21000049,B-C00049,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J134349,40384395,,31000643,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.822277163114283e+18,6772087721139932.0,-9.672439663336706e+18
21000049,B-C00049,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J204221,40384451,,31000644,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.823148179928156e+18,1.372740764256814e+16,-9.681490081163198e+18
21000047,B-C00047,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J104718,40383728,,31000630,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.834808183448492e+18,5.322489949045066e+16,-9.699856917002963e+18
21000049,B-C00049,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J131753,40384518,,31000646,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.828658485799326e+18,6.213414784909426e+16,-9.674770066185177e+18
21000049,B-C00049,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J113221,40384595,,31000647,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.822977709988341e+18,6.39900352384812e+16,-9.674599887928621e+18
21000049,B-C00049,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J235852,40384384,,31000642,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.828569047016246e+18,1.0295404372799916e+16,-9.66003445876867e+18
21000049,B-C00049,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J152941,40384660,,31000648,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.825309838701518e+18,4.15666736191712e+16,-9.675868876443406e+18
21000050,B-C00050,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J143320,40384776,,31000650,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.857849593602013e+18,5.986233925452846e+16,-9.616273919446508e+18
21000049,B-C00049,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J144727,40384694,,31000649,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.81881504722448e+18,1.6885931141413364e+16,-9.68617754162241e+18
21000050,B-C00050,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J155551,40384817,,31000651,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.848035520231632e+18,3.3701004214885932e+16,-9.610357760186243e+18
21000050,B-C00050,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J162516,40384865,,31000652,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.846702612966502e+18,6.231176847041248e+16,-9.613384887550546e+18
21000051,B-C00051,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J142847,40385563,,31000666,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.846077708170223e+18,-2.7764730934520144e+16,-9.656507948336378e+18
21000050,B-C00050,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J214854,40385072,,31000655,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.837981508145089e+18,5.905594350516133e+16,-9.613749355116595e+18
21000050,B-C00050,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J131706,40385019,,31000654,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.843838917486341e+18,4.617817106008286e+16,-9.610604225658714e+18
21000050,B-C00050,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J150109,40385136,,31000656,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.844118902166875e+18,3.4837067341709372e+16,-9.609548778283477e+18
21000050,B-C00050,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J103512,40385196,,31000657,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.840783659189511e+18,-5191745311952996.0,-9.617197905802588e+18
21000050,B-C00050,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J121658,40385233,,31000658,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.853395993849656e+18,1.2063611530736572e+16,-9.624859395427676e+18
21000051,B-C00051,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J235924,40385303,,31000660,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.82448461415126e+18,1.3286095497255196e+16,-9.641482636071254e+18
21000051,B-C00051,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J143706,40385270,,31000659,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.822941873277522e+18,-3.328151544277838e+16,-9.638621004124164e+18
21000050,B-C00050,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J135827,40384948,,31000653,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.846121018508447e+18,4.123129249457085e+16,-9.617345516008487e+18
21000051,B-C00051,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J214725,40385382,,31000662,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.836983973690605e+18,6.610026168219168e+16,-9.6392887108492e+18
21000051,B-C00051,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J103854,40385322,,31000661,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.835744128267023e+18,-395541112942876.0,-9.637524109630126e+18
21000051,B-C00051,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J122837,40385499,,31000664,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.840550909898727e+18,1.0520435963363204e+16,-9.654147413012105e+18
21000051,B-C00051,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J101415,40385449,,31000663,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.839556473385951e+18,5.081189514906533e+16,-9.646233249952516e+18
21000051,B-C00051,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J125727,40385521,,31000665,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.843059029842097e+18,-2519292715293748.0,-9.654654440174127e+18
21000051,B-C00051,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J155035,40385651,,31000667,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.837798857253972e+18,6.173441671526718e+16,-9.658450808091726e+18
21000051,B-C00051,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J102504,40385673,,31000668,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.837176433864141e+18,1.9031371359276404e+16,-9.667968800921027e+18
21000052,B-C00052,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J160305,40385713,,31000669,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.838737704177151e+18,2.0548269372310548e+16,-9.668309845062887e+18
21000052,B-C00052,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J100509,40386143,,31000678,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.832523712284106e+18,2.5358772245887188e+16,-9.689232329093435e+18
21000052,B-C00052,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J142838,40385840,,31000671,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.830573480585918e+18,1.7647311516773684e+16,-9.659146279502686e+18
21000052,B-C00052,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J151503,40385755,,31000670,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.826983908279502e+18,3.699400518182136e+16,-9.665422468178799e+18
21000053,B-C00053,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J151902,40386294,,31000681,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.832775655165486e+18,997041309861784.0,-9.665327035918903e+18
21000052,B-C00052,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J131034,40385868,,31000672,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.820190255774798e+18,4.184030815351818e+16,-9.669205512720091e+18
21000052,B-C00052,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J113323,40385973,,31000674,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.827762832232532e+18,-9963312358560016.0,-9.6572937729682e+18
21000052,B-C00052,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J214901,40385927,,31000673,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.818261280590203e+18,3.149398622590506e+16,-9.659284583682593e+18
21000052,B-C00052,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J112956,40386037,,31000675,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.830580284374751e+18,-6667313007156612.0,-9.655612021639883e+18
21000052,B-C00052,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J104802,40386053,,31000676,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.836155628882672e+18,6.166412641094557e+16,-9.667354703186866e+18
21000052,B-C00052,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J100808,40386104,,31000677,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.833698344806745e+18,4.562986668783512e+16,-9.68022640517411e+18
21000052,B-C00052,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J135141,40386220,,31000680,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.834799921348939e+18,4.991082926289283e+16,-9.681212555782832e+18
21000053,B-C00053,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J235759,40386324,,31000682,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.832091543717564e+18,-1.583453999603336e+16,-9.662544001021684e+18
21000053,B-C00053,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J164613,40386376,,31000683,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.83201751760522e+18,4.889958135664558e+16,-9.657861372995332e+18
21000052,B-C00052,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J142055,40386178,,31000679,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.837080984834457e+18,7.2194170343466e+16,-9.686347176441313e+18
21000053,B-C00053,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J115347,40386539,,31000686,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.83183564155897e+18,-1.493549371481508e+16,-9.667890793430757e+18
21000053,B-C00053,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J224217,40386613,,31000687,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.830355750818644e+18,-3.095967835408364e+16,-9.667030247513645e+18
21000053,B-C00053,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J112916,40386495,,31000685,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.82060479303034e+18,-3.0679832701199536e+16,-9.65916945058641e+18
21000053,B-C00053,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J225805,40386424,,31000684,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.828468038369441e+18,-2.464894181869161e+16,-9.654836230867771e+18
21000053,B-C00053,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J110555,40386637,,31000688,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.835098187394933e+18,4.816695831453515e+16,-9.656229680073718e+18
21000053,B-C00053,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J143455,40386716,,31000689,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.822336502898252e+18,-3.161322797891711e+16,-9.662021009638408e+18
21000053,B-C00053,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J111141,40386736,,31000690,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.826027546229649e+18,2.9364920711204844e+16,-9.651714307039103e+18
21000054,B-C00054,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J121952,40387101,,31000699,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.863832675000561e+18,2.9903069982452788e+16,-9.664232312070148e+18
21000054,B-C00054,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J123249,40386842,,31000693,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.862060260414145e+18,1.6818691629284228e+16,-9.67465673394092e+18
21000053,B-C00053,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J222830,40386841,,31000692,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.833325462568977e+18,2751374426317724.0,-9.63064249365971e+18
21000054,B-C00054,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J115310,40386905,,31000694,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.865507810545273e+18,-6161320894788252.0,-9.664215489753614e+18
21000054,B-C00054,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J143702,40386925,,31000695,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.86239917813631e+18,-3.33710308983667e+16,-9.668231091098194e+18
21000054,B-C00054,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J131618,40387066,,31000697,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.860982401186723e+18,4.570770320249547e+16,-9.666851871876987e+18
21000054,B-C00054,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J215944,40387076,,31000698,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.861608237617603e+18,1.2995697368326116e+16,-9.66811838222266e+18
21000054,B-C00054,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J121928,40387144,,31000700,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.861175987877063e+18,6.987043397674773e+16,-9.664374678947826e+18
21000055,B-C00055,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J150627,40387244,,31000702,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.650288258477271e+18,2.5932497075263268e+16,-9.751060976657232e+18
21000055,B-C00055,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J130709,40387464,,31000706,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.654351880321625e+18,-648479616008144.0,-9.760262158820893e+18
21000054,B-C00054,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J105439,40387215,,31000701,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.862996051386539e+18,-2.898384494379611e+16,-9.662508816698337e+18
21000055,B-C00055,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J214929,40387400,,31000705,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.647834880895274e+18,6.66577353480697e+16,-9.75688165819852e+18
21000055,B-C00055,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J121745,40387271,,31000703,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.655222030243697e+18,4.186919123518749e+16,-9.762503996770015e+18
21000055,B-C00055,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J141438,40387313,,31000704,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.654357237813236e+18,-1.7562159429500186e+16,-9.768013700620843e+18
21000055,B-C00055,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J103924,40387543,,31000707,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.650712077927958e+18,2.9942445452000172e+16,-9.75249557863876e+18
21000056,B-C00056,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J130832,40388227,,31000716,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.61605412801867e+18,5.02138104663955e+16,-9.76772980665582e+18
21000055,B-C00055,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J123555,40387692,,31000709,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.650860594175784e+18,1.1498069886427404e+16,-9.754398497308477e+18
21000055,B-C00055,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J211000,40387609,,31000708,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.651548943883432e+18,-1.5699768813770676e+16,-9.754102049864489e+18
21000055,B-C00055,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J123412,40387844,,31000711,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.6497356698132e+18,1.294198035429198e+16,-9.7688582688323e+18
21000056,B-C00056,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J112309,40387945,,31000712,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.607108200900656e+18,4.734162033529526e+16,-9.76360512864116e+18
21000056,B-C00056,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J123850,40388011,,31000713,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.6121486607797e+18,5.529881937863434e+16,-9.773974462534429e+18
21000057,B-C00057,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J120455,40388545,,31000722,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.675710359225581e+18,5.330628667864506e+16,-9.723366400610378e+18
21000056,B-C00056,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J143546,40388130,,31000715,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.612612668978562e+18,5.884112514600488e+16,-9.769074841901427e+18
21000056,B-C00056,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J163923,40388078,,31000714,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.610411929065438e+18,7.189445357897141e+16,-9.772509840493013e+18
21000053,B-C00053,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J104606,40386787,,31000691,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.831664224519224e+18,1.0213138702633484e+16,-9.644199804319136e+18
21000056,B-C00056,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J113449,40388335,,31000718,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.614132395616191e+18,3.5228659365165052e+16,-9.755734214965944e+18
21000054,B-C00054,2017-11-10T01:06:49.678568,11000006,B-R00006,,-0.9900000095367432,J223538,40387013,,31000696,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.863988871214881e+18,2.5031786798593036e+16,-9.672277123098915e+18
21000055,B-C00055,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J151125,40387787,,31000710,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.651473356860774e+18,3.1819912826328572e+16,-9.757478601731135e+18
21000056,B-C00056,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J212607,40388439,,31000719,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.60551103775122e+18,4.953725545687222e+16,-9.764154191906263e+18
21000056,B-C00056,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J165157,40388468,,31000720,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.605074144281381e+18,3.660160400117101e+16,-9.76564858131587e+18
21000057,B-C00057,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J161411,40388658,,31000724,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.656523362364822e+18,-2.466894620856699e+16,-9.721310286140084e+18
21000057,B-C00057,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J124028,40388727,,31000725,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.662983144486434e+18,6.79655283474997e+16,-9.71463047278231e+18
21000057,B-C00057,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J142937,40388526,,31000721,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.679522168051306e+18,2.6006572080716276e+16,-9.71242211065953e+18
21000057,B-C00057,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J140750,40388931,,31000728,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.654355820090078e+18,5.756735469917338e+16,-9.71361189392244e+18
21000057,B-C00057,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J104515,40388944,,31000729,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.644275298605437e+18,6.772458629384656e+16,-9.705562077688023e+18
21000057,B-C00057,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J113039,40388973,,31000730,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.648507078015567e+18,5.805522367825971e+16,-9.701127593055445e+18
21000057,B-C00057,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J122638,40388576,,31000723,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.669456927405052e+18,3.387626066552102e+16,-9.725554373790153e+18
21000057,B-C00057,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J105342,40389122,,31000732,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.646118313122885e+18,-2.810318744880819e+16,-9.700924486232234e+18
21000057,B-C00057,2017-11-10T01:06:49.678568,11000007,B-R00007,,-0.9900000095367432,J134735,40388792,,31000726,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,7.671481257088761e+18,2.3114743359633812e+16,-9.711004149036446e+18
